,movieCd,movieNm,movieNmEn,openDt,repNationNm,genreCd,companys
2290,20060123,가족의 탄생,Family Ties,20060518,한국,5,블루스톰(주)
2291,19860006,여자의 대지에 비를 내려라,Raining On That Which Is Woman,19860208,한국,5,(주)우진필림
2292,20122235,찡찡 막막,"So Very, Very",20161124,한국,1,아이앤지픽쳐스 
2293,20100168,친정엄마,A Long Visit,20100422,한국,5,(주)동아수출공사
2294,20090292,반두비,Bandhobi,20090625,한국,5,비아신 픽처스
2295,20030408,해피 에로 크리스마스,Happy Erotic Christmas,20031217,한국,5,(주)튜브엔터테인먼트
2296,20131984,일탈여행: 프라이빗 아일랜드,Private Island,20130829,한국,1,(주)컨텐츠로드
2297,20196370,로드킬,ROAD KILL,20190221,한국,8,㈜리필름
2298,20174641,가을 우체국,Autumn Sonata,20171019,한국,1,BPM 엔터테인먼트
2299,20136643,생생활활,Eating Talking Faucking,20130321,한국,5,(주)버킷스튜디오
2300,20081678,굿바이 칠드런,Goodbye  children,19891224,프랑스,5,카고 필름
2301,20163020,시선 사이,If You Were Me,20160609,한국,5,국가인권위원회
2302,20158744,짐작보다 따뜻하게,Warm After All,20160519,한국,5,아베크엠 엔터테인먼트
2303,20125527,코알라,Koala,20131024,한국,5,어뮤즈
2304,20164527,부릉! 부릉! 브루미즈: 스피더의 모험 일기,Vroom! Vroom! Vroomiz,20161215,한국,15,(주)삼지애니메이션
2305,20162704,극장판 안녕 자두야,Hello Jadoo,20160504,한국,15,아툰즈
2306,20159657,최강전사 미니특공대: 영웅의 탄생,Mini Force : New Heroes Rise,20160204,한국,15,(주)삼지애니메이션
2307,20145202,생각보다 맑은,Clearer than You Think,20150122,한국,15,Studio Allo
2308,20134436,쥬로링 동물탐정 극장판,Change Zoororing,20141218,한국,15,(주)제이엠애니메이션 
2309,20050313,아치와 씨팍,Aachi & Ssipak,20060628,한국,15,제이팀스튜디오(주)
2310,20000041,하면 된다,Just Do It,20001028,한국,4,아톰즈 엔터테인먼트
2311,20157191,위선자들,The Hypocrites,20151126,한국,5,(주)영화사메이플러스
2312,20133922,마이 보이,My Boy,20140410,한국,12,(주)트리필름
2313,20090843,너와 나의 21세기,Our Fantastic 21St Century,20091210,한국,5,한국영화아카데미
2314,20110881,창수,Tumbleweed,20131128,한국,5,영화사 아람(주)
2315,20110289,회초리,Father's Love,20110519,한국,5,(주)영화사메이플러스
2316,20040785,말아톤,Marathon,20050127,한국,5,시네라인투(주)
2317,20028542,욕망,Desire,20040220,한국,5,(주)명필름
2318,20127626,욕망,Lust,19750726,한국,1,신프로덕션
2319,20206424,사랑하고 있습니까,Are you in love,20200325,한국,3,(주)강철필름
2320,20192689,별의 정원,Astro Gardener,20190704,한국,15,(주)아슈비아만화영화푸로덕션
2321,20181366,미니특공대X,Mini Force X,20180322,한국,15,(주)삼지애니메이션
2322,20156441,최강전사 미니특공대 : 새로운 악당의 습격,Mini Force : Justice Defender,20150205,한국,15,(주)삼지애니메이션
2323,20100215,점박이:한반도의 공룡3D,Speckles: The Tarbosaurus,20120126,한국,15,(주)드림써치C&C
2324,20209803,"시, 나리오","Si, Nario",20200702,한국,5,썸머트리 주식회사
2325,20124348,돈 크라이 마미,"Don't Cry, Mommy",20121122,한국,10,(주)씨네마골뱅이
2326,20100052,꼭 껴안고 눈물 핑,Drifting Away,20110310,한국,5,㈜렛츠필름
2327,20138461,"소설, 영화와 만나다",Shorts Meet Shorts,20131121,한국,5,(재)전주국제영화제조직위원회
2328,20183366,성혜의 나라,The Land of Seonghye,20200130,한국,5,닷 팩토리
2329,20162242,우주의 크리스마스,Woojoo's Christmas,20161013,한국,3,앤유엔터테인먼트(주)
2330,20149491,기화,Gi-Hwa ,20150226,한국,5,아방가르드 필름
2331,20137585,천안함 프로젝트,Project Cheonan Ship,20130905,한국,6,(주)아우라픽처스
2332,20050224,거칠마루,Geochilmaru - the Showdown,20050915,한국,0,몽마루
2333,20177342,내게 남은 사랑을,My Last Love,20171102,한국,5,(주)와호엔터테인먼트
2334,20161724,스타박'스 다방,Bittersweet Brew,20180111,한국,7,영화사 온난전선
2335,20162546,워킹 스트리트,Walking Street,20161117,한국,5,(주)컨텐츠로드
2336,20125648,코인라커,Coin Locker,20150528,한국,5,주식회사 마운틴픽쳐스
2337,20130785,애비,Twisted Daddy,20160512,한국,5,웅 픽쳐스
2338,20206963,설화,Snow Blossoms,20200416,한국,10,(주)유비네트워크
2339,20060046,방과후 옥상,See You After School,20060316,한국,7,씨네온엔터테인먼트(주)
2340,20123386,녹색의자 2013 - 러브 컨셉츄얼리,Green Chair 2013 - Love Conceptually,20131031,한국,1,씨네힐
2341,20090823,비상,Fly High,20091203,한국,0,(주)디디오엘필름 
2342,20060393,비상,Bisang,20061214,한국,6,(주)이모션픽처스
2343,20020261,굳세어라 금순아,Saving My Hubby,20021017,한국,7,PMC 프로덕션
2344,20150564,혼숨,HIDE-AND-NEVER SEEK,20161026,한국,8,(주)무비스퀘어
2345,20090852,이웃집 좀비,The Neighbor Zombie,20100218,한국,8,키노망고스틴
2346,20124074,건축학개론,Architecture 101,20120322,한국,1,(주)명필름
2347,20030055,오세암,Oseam,20030501,한국,15,마고이십일(주)
2348,20158745,고백할 수 없는,Unconfessional,20160331,한국,10,더파인트
2349,20050316,다섯은 너무 많아,Five Is Too Many,20051125,한국,5,씨알필름
2350,20136892,청야,Geochang Massacre - Bloody winter,20131226,한국,5,(사)거창사건희생자유족회
2351,20060234,"두뇌유희프로젝트, 퍼즐",Puzzle,20060914,한국,4,눈엔터테인먼트(주)
2352,20060147,한반도,Hanbando,20060713,한국,5,(주)시네마서비스글로벌
2353,20000018,오! 수정,Virgin Stripped Bare By Her Bachelors,20000527,한국,1,미라신코리아(주)
2354,19980024,생과부 위자료 청구소송,Bedroom And Courtroom,19980801,한국,5,(주)시네마서비스
2355,19950028,네온 속으로 노을지다,Sunset Into The Neon Lights,19950225,한국,5,(주)우림영화
2356,19940025,너에게 나를 보낸다,To You From Me,19941001,한국,5,기획시대(주)
2357,19930052,그 섬에 가고 싶다,To The Starry Island,19931224,한국,5,박광수필름
2358,19930016,백한번째 프로포즈,The 101St Proposition,19930619,한국,1,(주)신씨네
2359,19930015,비상구가 없다,No Emergency Exit,19930101,한국,1,스타맥스(주)
2360,19910112,스무살까지만 살고 싶어요,I Want Live Just Until 20 Years Old,19920111,한국,5,(주)삼호필림
2361,19900095,그들도 우리처럼,Black Republic,19901110,한국,5,(주)동아수출공사
2362,19750078,빛은 어디에,Where Is The Light?,19750628,한국,5,한진흥업주식회사
2363,20081617,푸른 강은 흘러라,Let The Blue River Run,20091008,한국,5,(주)매직드림
2364,20101066,맛있는 인생,Second Half,20101028,한국,5,(주)스폰지이엔티
2365,20050220,외출,April Snow,20050907,한국,1,블루스톰(주)
2366,19830078,외출,A Woman'S Outing,19830921,한국,5,국제
2367,20030002,이중간첩,Double Agent,20030124,한국,10,쿠앤필름(주)
2368,20020239,품행제로,Conduct Zero,20021226,한국,7,케이엠컬쳐㈜
2369,20112810,품행제로,Zero de conduite ,20040327,프랑스,6,프란필름디스
2370,20010016,세이예스,Say Yes,20010816,한국,10,(주)황기성 사단
2371,20141114,쿼바디스,Quo Vadis,20141210,한국,6,주식회사 단유필름
2372,19860125,쿼바디스,Quo Vadis,19730113,미국,5,메트로-골드윈-마이어
2373,20100050,섹스 볼란티어,Sex Volunteer,20100422,한국,5,아침해놀이
2374,20040614,인형사,The Doll Master,20040730,한국,8,(주)필마픽쳐스 
2375,20198429,자백,Confession,20221026,한국,4,리얼라이즈픽쳐스(주)
2376,20163041,자백,Spy Nation,20161013,한국,6,한국탐사저널리즘센터
2377,20141028,정글히어로,Jungle Shuffle,20141002,한국,15,원더월드 스튜디오
2378,20126010,파닥파닥,PADAK,20120725,한국,15,(주)이대희 애니메이션스튜디오
2379,20154881,야동보기 좋은 날,Good day for watching porn ,20160808,한국,7,주식회사 씨엠닉스
2380,20100073,예언자,A Prophet,20100311,프랑스,5,프랑스2시네마
2381,20119516,킬링 타임,Killing Time,20120315,한국,8,(주)데이드림서울
2382,20040510,아카시아(Acacia),Acacia,20031017,한국,8,(주)아름다운영화사
2383,20137546,만찬,The Dinner,20140123,한국,12,김동현필름
2384,20040688,빈집,3-Iron,20041015,한국,5,(주)김기덕 필름
2385,20156553,비밀,Circle of Atonement,20151015,한국,13,영화사 도로시(주)
2386,20009183,비밀,The Secret,20000603,한국,13,다다필름
2387,20060014,썬데이 서울,Ssunday Seoul,20060209,한국,7,필름놀이(주)
2388,20125431,나비와 바다,Sea of Butterfly,20130124,한국,6,오지필름
2389,19890039,미쓰코뿔소 미스터코란도,Miss Rhino And Mr. Korando,19890729,한국,5,판영화사(주)
2390,20181206,밤빛,Night Light,20210304,한국,5,보이드 스페이스
2391,20050288,무영검,Shadowless Sword,20051118,한국,0,(주)태원엔터테인먼트
2392,20125231,멜로,Melo,20140424,한국,5,(주)플러스에프픽쳐스
2393,20155382,눈꺼풀,Eyelids,20180412,한국,5,주식회사 자파리필름
2394,20070640,용의주도 미스신,Miss Gold Digger,20071218,한국,1,(주)로드픽쳐스
2395,20030117,플라스틱 트리,Plastic Tree,20030829,한국,10,알지프린스필름(주)
2396,20000016,아나키스트,The Anarchists,20000429,한국,2,(주)씨네월드
2397,20158725,동창회의 목적(무삭제),Purpose of Reunion,20151119,한국,1,펀펀한영화사
2398,20090895,주유소 습격사건 2,Attack The Gas Station 2,20100121,한국,0,㈜감독의집
2399,20010052,두사부일체,"My Boss, My Hero",20011208,한국,7,㈜제니스엔터테인먼트
2400,20178180,동화,DONG-HWA,20181025,한국,5,영화사 손가락
2401,20030098,갈갈이 패밀리와 드라큐라,The Galgali Family and Dracula,20030801,한국,7,엔케이엔필름
2402,20010023,부킹쏘나타,Booking Sonata,20010101,한국,7,씨네아이들
2403,20070022,포도나무를 베어라,Pruning The Grapevine,20070222,한국,5,(주)영화공간
2404,20100034,채식주의자,Vegetarian,20100218,한국,5,(주)블루트리픽쳐스
2405,20050245,사랑니,Blossom Again,20050929,한국,1,(주)시네마서비스
2406,20020240,성냥팔이 소녀의 재림,Resurrection of the Little Match Girl,20020912,한국,9,기획시대(주)
2407,20010064,스물넷,My Beautiful Days,20020315,한국,5,(주)박철수필름
2408,20126507,"지난 여름, 갑자기","Suddenly, Last Summer",20121115,한국,1,(주)시네마달
2409,19750076,연인들,Lovers,19750516,한국,1,동아흥행㈜
2410,20081682,연인들,Lovers,20081204,한국,5,㈜인디스토리
2411,19840048,연인들,Sweethearts,19840817,한국,5,동아흥행㈜
2412,20072687,경축! 우리사랑,Viva! Love,20080410,한국,5,(주)아이비픽쳐스
2413,20050055,나는 나를 파괴할 권리가 있다,My Right to Ravage Myself,20050415,한국,5,(주)동녘필름
2414,20010031,수취인불명,Address Unknown,20010602,한국,5,(주)엘제이필름
2415,20169284,이태원,Itaewon,20191205,한국,6,영희야 놀자
2416,20172244,치즈인더트랩,Cheese in the Trap,20180314,한국,1,(주)마운틴무브먼트스토리
2417,20101113,이층의 악당,Villain & Widow,20101124,한국,7,(유)이층의 악당 문화산업전문회사
2418,20070099,천년학,Beyond The Years,20070412,한국,5,영화사키노투(주)
2419,20060214,각설탕,Lump of Sugar,20060810,한국,5,(주)싸이더스
2420,20030152,위대한 유산,The Greatest Expectation,20031024,한국,7,CJ ENM
2421,20030132,불어라 봄바람,Spring Breeze,20030904,한국,7,(주)시네마서비스
2422,20010034,소름,Gooseflesh,20010803,한국,8,드림맥스(주)
2423,19990055,행복한 장의사,The Happy Funeral Director,20000108,한국,5,우노필름
2424,19980036,8월의 크리스마스,Christmas in August,19980124,한국,1,(주)우노필름
2425,19970029,나쁜 영화,"Timeless, Bottomless",19970802,한국,5,미라신코리아(주)
2426,19950008,천재선언,"Best Comedy Of Our Lives, The",19950701,한국,5,㈜영화세상
2427,19930025,서편제,Seopyeonje,19930410,한국,5,태흥영화(주)
2428,19840040,심장이 뛰네,My Pounding Heart,19840613,한국,5,합동영화(주)
2429,20101191,심장이 뛰네,My Heart Beats,20110728,한국,5,오렌지시네마
2430,20148929,좀비스쿨,Zombie School,20140925,한국,8,(주)피터팬픽쳐스
2431,20040593,분신사바,"Bunshinsaba, Ouija Board",20040805,한국,8,(주)소프트랜드 영상 사업부 에이포스트 픽쳐스
2432,20070556,검은 땅의 소녀와,With a Girl of Black Soil,20071115,한국,12,(주)동녘필름
2433,20189803,막다른 골목의 추억,Memories of a Dead End,20190404,한국,1,(주)영화사조아
2434,19738018,수선화,A narcissus,19740202,한국,5,우성사
2435,20119720,마이 블랙 미니드레스,Little Black Dress,20110324,한국,5,(주)토리픽쳐스
2436,20090315,노르웨이의 숲,Norwegian Woods,20100930,한국,7,(주)타임스토리 필름앤북스
2437,20119588,촌철살인,Nice Shorts! 2011,20110224,한국,5,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
2438,20060407,마파도2,Mapado 2: Back To The Island,20070118,한국,7,코리아 엔터테인먼트
2439,20040589,페이스,Face,20040611,한국,8,(주)태원엔터테인먼트
2440,19990076,간첩 리철진,The Spy,19990515,한국,7,(주)씨네월드
2441,19980027,기막힌 사내들,The Happenings,19980822,한국,5,(주)현진씨네마
2442,19970053,똑바로 살아라,Do The Right Thing,19970315,한국,4,(주)동아수출공사
2443,19960044,투캅스 2,Two Cops 2,19960427,한국,7,(주)시네마서비스
2444,19920026,서울에서 마지막 탱고 2,Last Tango In Seoul 2,19921205,한국,1,(주)한영필림
2445,20191682,몽마르트 파파,Montmartre de Papa,20200109,한국,6,웃음을 주는 영화
2446,20183041,삼촌,The Uncle,20191128,한국,13,영화사 진
2447,19870080,마님,Madame,19871212,한국,2,동서영화㈜
2448,20147088,들개들,Stray Dogs,20140123,한국,10,골든타이드픽처스(주)
2449,20020043,동첩,Young Mistress,20021115,한국,5,픽션뱅크(주)
2450,19960018,박봉곤 가출사건,The Adventure of Mrs. Park,19960921,한국,1,㈜영화세상
2451,19950044,돈을 갖고 튀어라,Millions In My Account,19951216,한국,7,(주)서우영화사 
2452,20108158,복서,The Great White Hope,19720212,미국,5,이십세기폭스필름코퍼레이션
2453,20127589,마스터 클래스의 산책,A Journey with Korean Masters,20130321,한국,5,마스터 클래스의 산책 제작위원회
2454,20010053,골뱅이@실명제,Golbangee@Realname System,20010101,한국,5,미래영상
2455,20113951,페이스메이커,PaceMaker,20120118,한국,5,(주)드림캡쳐
2456,20080677,우린 액션배우다,Action Boys,20080828,한국,6,독립영화단체앞에있다
2457,20081394,"아르헨티나여, 나를 위해 울어주나요?",Do U Cry 4 Me Argentina?,20081016,한국,6,오소필름
2458,19980023,세븐틴,Seventeen,19980717,한국,5,태흥영화(주)
2459,19900019,꿈꾸는 식물,Dreaming Plant,19900616,한국,1,대흥영화㈜
2460,19880010,회장님 우리회장님,"Chairman, Our Chairman",19880301,한국,7,삼진필림
2461,20174301,폭력의 씨앗,The Seeds of Violence,20171102,한국,5,(주)타이거시네마
2462,20060088,마이 캡틴 김대출,"My Captain, Mr. Underground",20060420,한국,7,(주)진인사필름
2463,20090143,경찰+칠득이와 너털도사,"The Police, Chil-Duk, And Buddhist Monk Neo-Teol",19900108,한국,0,한성기획
2464,20120105,누구나 제 명에 죽고 싶다,Your Time is UP,20130314,한국,5,한국영화아카데미
2465,20183132,사랑의 선물,The Gift of Love,20190815,한국,5,(주)한마음프로덕션
2466,20132800,10분,10 Minutes,20140424,한국,5,(주)타이거시네마
2467,19900023,우묵배미의 사랑,A Short Love Affair,19900331,한국,1,(주)모가드코리아
2468,20100299,이파네마 소년,The Boy From Ipanema,20101104,한국,1,고스트라이터필름
2469,20090802,트라이앵글,Triangle,20091119,한국,5,(주)삼화네트웍스
2470,20030397,천년호,The Legend Of The Evil Lake,20031128,한국,1,한맥영화(주)
2471,20030092,청풍명월(淸風明月),Sword In The Moon,20030716,한국,0,(주)화이트리엔터테인먼트
2472,20179163,반도에 살어리랏다,I'll Just Live in Bando,20180125,한국,15,스튜디오 수집
2473,20110607,트루맛쇼,The True-taste Show,20110602,한국,6,(주)비투이
