num,movie,sentence,score
1036,문폴,"뇌를 빼놓고 본다면 나름 코믹한 개그물로 볼 만하다. 중간중간 나오는 바퀴벌레소리는 심약자에게는 위험할 수 있으니 조심하자. 감독의 전작을 거의 그대로 다시 사용했다 보면 되는데, 거기에 아마겟돈 프로메테우스 등등의 명작들을 버무려 만든듯 하다. 과학적 고증이야 애초에 영화의 모티브가 유사과학이므로 고려대상이 아니다. sf영화의 클리셰는 모조리 가져온것 같다. 참고로 중국공산당에서 지원한 영화이므로 불법다운로드 혹은 불법스트리밍이 아닌 이상 이 영화를 보는것은 공산당에 일조하는 행위임을 기억하자. ",1
1037,늑대사냥,분명 좋은 스토리를 만들수있는 환경임에도 불구하고 나무 아쉽다라는 생각이 든다. 서인국 씬까지만 하더라도 좋왔는데... ,1
1038,에브리씽 에브리웨어 올 앳 원스,"이런 위험한 표현 해도 되나싶은데...마약 해 본적은 없는데, 영화 보는 중간에 약한듯한 기분이였어용....",9
1039,리멤버,처음엔 치매노인의 이야기인줄 알았는데 알고보니 우리 역사를 잊지말자는뜻의 리멤버였음..가슴아프고 부끄러운 일제시대의 많은 희생한 이들을 잊어서는 안되겠어요.남주혁 평소 연기 그냥 그렇다고 생각했는데 이번엔 자연스럽게 잘하셨구 이성민님 노인 연기 진짜 자연스러우셨어요여주가 없어도 재밌는 요소가 가득하네요.,10
1040,클로버필드 10번지,약간 지루한듯 했는데 흥미진진함..ㅋㅋㅋ뭐야!!헐 뭐야?? 계속 이러면서 보게됨..근데 의문점들이 많아서 이런걸 풀어줬어야 하지 않나…,7
1041,"나의 끝, 당신의 시작","은행에서 신고하려고 깝치는 바람에 남친 총에 맞아 죽었는데 아무런 죄책감도 안 느끼고, 자기 때문에 남친이 그렇게 됐는데도 얼마 안 돼서 다른 남자랑 X을 치넼ㅋㅋ 그것도 남친 집에서, 남친이랑 뒹굴던 침대에섴ㅋㅋ 그러고선 아침에 일어나 남친 생각하면 질질 짜곸ㅋㅋㅋ 이래서 여자들을  개xx라고 하낰ㅋㅋㅋ",1
1042,공수도,여자주인공 매력덩어리네,10
1043,인생은 아름다워,인생영화.. 좋은 영화 만들어주셔서 감사합니다,10
1044,블랙 아담,블랙이 역시 잘 어울려! 블랙이 역시 고급져!,9
1045,자백,원작 보신분은 절대 보지마세요!!!정말로!!! 보면 후회!!!,1
1046,비트,시대를 반영해도 이건 좀 아니네... 그 때 안보길 다행이구만,5
1047,20세기 소녀,"간만에 본 재밌는 영화 , 옛날 고등학생 시절 추억 , 김유정 변우석 연기 최고",10
1048,20세기 소녀,엔딩 진짜 너무 슬펐어요..엔딩이 너무 아쉬운데 아쉬운 만큼 여운도 많이 남고 기억에 많이 남을 인생 영화.. ,10
1049,스콜피온 킹,생각했던거보다 꿀잼인데?재미없을거같아서 이제껏안봤는데 이제서야봤는데재밌넹  역시 드웨인아재 나오는건 거즘다 재밌어ㅋ,8
1050,발신제한,"이걸 정의라고.. 투자는 개인책임이고 직원은 일개직원일뿐, 감독은 사회생활하는지 몰라 ",2
1051,마담 싸이코,보다가 껐다..안무서워서..하품 찍~~끌려고 했지만 뒤로 빨리 감아서 내용만 보려고했으나 역시 그냥 돌리다 껐다..왜 평점이 높을까..,4
1052,아메리칸 셰프,감동적이네요기대이상이네요,10
1053,발신제한,시작부터 쫄깃하고 무엇보다 극을 이끌어가는 조우진 배우의 힘이 대단함.,10
1054,리멤버,개연성 살짝 떨어지는 것 빼면 개인의 복수극으로 보았을 때 볼 만 했었다.,7
1055,공조2: 인터내셔날,뭐 그냥그런 한국 영화,5
1056,자백,배우들 연기가 미쳤고반전에 반전.. 대충 엄마일거라는 예상은 했지만.. 여튼 재밌게 봤어요!,10
1057,메리다와 마법의 숲,작화는 귀여웠지만 등장인물들을 비호감으로 만드는 억지스러운 전개였다,7
1058,스타게이저: 아스트로스코프,저도 모르게 눈물이 나오네요ㅠㅠ,10
1059,어바웃 어 보이,따뜻한 영화이때부터 니콜라스 홀트 팬됐음,9
1060,카터,내 욕 하려고 평점 남깁니다. 감독은 앞으로 액션 하지 마세요. 그냥 애니매이션 감성. 애니 감독하시면 대성 할 듯 싶습니다. 내가 살인범이다 같은 현실성 있고 한정된 액션이 그나마 낫습니다. 한국 사람들은 뜬금 없는 전개 티 나는 CG 극혐 합니다. 쪽팔려 한다고요.,1
1061,스마일,오랜만에 본 공포영화인데 예고편에 있는 내용이 스토리이지만 영화를 보고 예고편보면 안무섭다. 영화 속에서 놀래키는 부분 꽤 있고 음향이 좋아서 더 놀라는 것 같다. 신체 잘리는 부분 등이 있어서 청불이니 이런거 못보는 분은 안보시길..,9
1062,인생은 아름다워,영화 내내 눈물이 나다가 엔딩크레딧 후 펑펑울어서 옆사람 눈치봄,10
1063,멘,남성을 모르는 여성에게 남성을 알려주려고 했는데 이미 다 알고 있는 여자가 아닌이상 거의 알아듣지 못할 수준의 비유로 점철. 노력한것 치고는 결말이 너무 단순,10
1064,죽어도 자이언츠,이 영화를 만드신 감독님 감사합니다!영화 감동이예요 롯데팬 모두가 아니 야구를 사랑하시는 분들 꼭 보세요 너무 재미있고 감동입니다♡♡♡,10
1065,죽어도 자이언츠,1984 최동원도 극장에서 본 사람으로써이제 이런 추억팔이 너무 뻔하고 지겨운 레파토리 아닌가 싶다그렇다고 영상이 특출나지도 않다.구단 홍보차 유튜브에 틀어야할 영상을 왜 극장에서 돈받고 상영하고 있을까...이런거 극장에서 돈주고 볼 사람들이면 전부 롯데 골수팬일텐데이런 추억팔이로 골수팬들 감성 자극하지말고실력으로 우승해서 부산시민 전체에게 감동을 선사하는 구단이 되길...,6
1066,자백,원작 있는 영화인것만 알고 자백을 봤는데..영화 보면서 이 영화를 리메이크 한거 구나 알게되면서 원작을 모르고 보면 더 재미있을 자백,8
1067,리멤버,가슴 가슴이 깊어져요. ☆^^*!_%,10
1068,자백,진짜 재밌어요 최근에 본 영화중에 제일제일 재밌었던..  스토리도 탄탄하고 소지섭 김윤진 나나 연기가 미쳤음,10
1069,오펀: 천사의 탄생,에스더보다 가족이 더 사이코였음. 에스더 엄마는 지 아들새키가 지딸 죽일땐 가만있더니 지아들 죽으니까 눈뒤집히는거 ㄹㅇ 웃기긔 ㅋㅋㅋ 확실히 각성전 얘기라 그런가 에스더가 생각보다 약함. 엄마련 좀더 잔인하게 죽였어야 했는데ㅉ,6
1070,육사오(6/45),재밋게 봣어요ㅋ 몰입감도 좋앗고 고경표님연기 넘 귀엽습니다,10
1071,행복을 찾아서,감동입니다. 꼭 보세요.,10
1072,블랙 아담,오랜만에 히어로물 제대로 나온듯,10
1073,자백,스토리재밌고 처음부터끝까지 재밌게봤어요,10
1074,블랙 아담,평점 무시하세요솔까 개재밌습니다,10
1075,카터,평점은 처음 써보는데.. 살면서 가장 최악의 영화입니다.. 영화라는 말도 아까울정도네요.. 카메라 앵글과 무빙은 왜 그렇게 연출한건지 감독의 생각이 너무너무 궁금합니다..ㅋ 영화감독을 꿈꾸시는 분들이 보면 동기부여 될것같아요ㅋㅋㅋㅋ,1
1076,헤어질 결심,뭔가빠진것같은... 남주연기는 참좋은데;;;아쉬웟어요,4
1077,복수혈전,이경규 특유의 표정과 관절 빠드득 꺾기가 일품임 ,10
1078,아는 여자,다시 보아도 너무 좋네요~이나영 순수함 그 자체~^^ 너무 예쁘다!!!,10
1079,20세기 소녀,진짜 3년만에 찾은 내 인생영화..,10
1080,늑대사냥,김홍선 감독이 영화 마녀를 보고 마녀를 뛰어 넘는 영화를 선보이고자 한 늑대사냥 ㅎㅎㅎ결론은 마녀 압승이다 볼만한건 없고 OST만 들을만하다,2
1081,캐릭터,좋은 소재를 허술하게 전개한 탓에 아쉬움이 많이 남는 영화였다,5
1082,늑대사냥,서인국은 딱 절반만 나옴... 기대하고봣는데결말이.... 쫌.... 19세이니 잔인한건 이해하겟는데 팩트가없는기분,6
1083,탑건: 매버릭,1을 뛰어넘는 걸작..잠시도 의심하지 않았다,10
1084,리멤버,정말 재미있네요 또보고 싶어용,1
1085,발신제한,뭔가 쫄깃 하고 무서움 이 영화는 인기 만점,10
1086,늑대사냥,초반은 느와르 스릴러 중후반은 터미네이터+능력자배틀물,5
1087,리멤버,내 인생 최고의 영화! 정말 속 시원했다!,10
1088,레 미제라블,장발장의 삶을 쭉 따라 가다가 코제트와의 만남이 뭉클하다. 용서를 받은 사람은 타인을 용서할 줄 아는 사람으로 거듭나게 되고 받은 사랑과 은혜 또한 돌려 준다. 여러 모로 귀감이 되고 감동을 주는 영화.,8
1089,스승의 은혜,초딩때인데도 생각난다 감천초 이양갱 선생 반장 부반장애들한테 돈받아처먹고 돈안주면존나구박하고 ㅋㅋ우리이모가 돈챙겨주니까 다음날 준비물스케치북이었는데 준비물깜빡하고 안챙겨갔는데 지아들스케치북주더라 돈주기전엔 구박하더니 ㅋㅋㅋㅋ 진짜개쓰레기담임이었다 방학끝나니까 또구박해서또챙겨줌 ㅋㅋㅋㅋ ,10
1090,20세기 소녀,운호에 입덕 눈물 펑펑...,10
1091,자백,연출 방식이 독특하고 인상 깊었음.연기가 흡입력있아서 몰입감이 좋았음.Ps_제작비가 진짜 적게 들었을 것 같은..제작사 입장에서 가성비 갑인 영화 ㅋㅋㅋ,8
1092,선과 악의 학교,정말 재미있었게 잘봤어요.,10
1093,늑대사냥,개노잼 마녀2 짭같음 ㅋㅋㅋ,1
1094,20세기 소녀,가볍게 보기 좋은 영화 ^^,10
1095,메멘토,가이 피어스 진짜 최고영화다,10
1096,육사오(6/45),개연성 쥐뿔도 없지만 뇌 빼고 보기 좋습니다. 킬링 타임용으로 괜찮...!!배우들 연기가 진짜 다 살렸습니다...,8
1097,20세기 소녀,김유정 넘예쁘고 연기잘함,10
1098,리멤버,배우들 연기나 소재는 매우 좋으나 뒤로 갈수록 흡입력이 떨어지고 마지막  10분정도는 급하게 마무리되는 느낌이 남,8
1099,국제수사,한국경찰 디스전인가?,1
1100,싱글라이더,"열심히 한다고 잘되는 거 아니고,열심히 산다고 잘사는 거 아니고.",10
1101,외계+인 1부,"내용 중간중간 연결성은 아쉬운 부분이 나오지만 여러가지 장르를 묶어서 시도한 것치고 괜찮게 나온 것 같아요. 영상미도 있고, 부담없이 보기에 재밌습니다~ ",8
1102,헤어질 결심,와..끝나고 난 후 오는 진한 여운.. 탕웨이는 화장기 없는 수수함이 너무 이쁘다..마침내. 라는 대사와 운전하면서 키는 깜박이 소리 너무 귓가에 맴돔,9
1103,언니,시간만 버렸네 괜히 봄;;,1
1104,정직한 후보2,너무 기대를 해서 그런가....?? 아쉬움이 많이 남는 영화이긴 함....;;,5
1105,에브리씽 에브리웨어 올 앳 원스,친절함은 어떻게든 돌아온다,7
1106,20세기 소녀,저런 순수함이 있을때로 돌아가고 싶다.. ,10
1107,오펀: 천사의 탄생,전작보다는 확실히 덜하다 마지막은 어이없음,6
1108,20세기 소녀,중간까진 잘 봤는데 뻔한결말 ...,1
1109,블랙 아담,간만에 재밌는 히어로물 본 거 같아요,8
1110,자백,"배우들의 실감나는 연기 때문에 자연스럽게 스토리에 집중하게 되고 예상하지 못했던 반전의 순간, 동시에 관객들 입에서 와, 대박이라는 말이 자연스럽게 나왔음! ",10
1111,슈렉 3,어른들도 즐길 수 있는 그런 애니메이션..^^,9
1112,20세기 소녀,힝 슬퍼 나돌아가고싶어..,10
1113,리멤버,개연성 ㅈ같아서 보는 내내 스트레스 받네 지금 보는 중인데 나가야겠다,1
1114,헌트,"한번으로는 해석이 될 수 없는 영화,비판과 비난 사이,우리의 역사를 고정으로 남기려는 것이 아닌그 시대의 상황과 맞물려 한번 더 생각해 되돌아 보고자 하는 의미를 내포한 것 같다.우리 시대의 선악을 넘은 영웅들을 보여주는 영화,배우들의 연기력은 말할 것도 없지만, 가볍게 즐길 수는 없는 영화",10
1115,리멤버,국보급 영화인 이성민. ,10
1116,리멤버,나름 독특한 소재의 영화입니다. 추천해요,9
1117,발신제한,이딴게 영화? 감독아 지금그냥 초등학교가서 각본 애들한테 쓰라고해도 이것보다 재밌고 참신하게 만들겠다 영화가 최소한의 성의가없을 뿐만아니라 감독이 이거 제작비 삥땅친거아냐? 이딴영화를 후원하는 기업이있다고?? ,1
1118,인생은 아름다워,음악도 너무 좋고 결말이 조금 안타깝고 슬프기도 하고 영화를 보고 있는 동안 지루한 틈이 정말로 하나도 없었어요 류승룡과 염정아의 연기와 노래 실력도 너무 좋았습니다 나중에 한 번 더 보고 싶네요 ,10
1119,오펀: 천사의 탄생,역시나 공포  최고 아주 좋아요,10
1120,리멤버,최고다 반민족행위자와 식민사관을 가진자는 그렇게 죽어야 한다.,10
1121,리멤버,다른 말 필요없고 댕 재밌습니다,10
1122,대무가,여자친구랑 보러 갔는데 둘다 피곤 했는지 세상모르게 잠들었네요 영화가 중반부 부터 봐도 내용이 이어집니다,10
1123,자백,고통없는 구원은 없다. 행복이 불행을 딛고 일어서듯.,10
1124,인생은 아름다워,진짜 너무 재밌어요!! 대강추!!아직 세상이 따뜻하다는 걸 느끼게 된 영화에요 그리구 또 주변을 돌아보게 되고 반성하게 되는 영화였습니다 ?(´つω?`?)?? 너무 만족하고 마음이 따뜻해지고 여운이 진하게 남네요 꼭 한 번 보시길 바랍니다 *필수준비물: 휴지 한곽,10
1125,늑대사냥,뭔 생각으로 만든지 모르겠음. 욕하는거죽이는걸로 이딴 영화 만들생각이 드는지,2
1126,블랙 아담,잼민이는 들어가 있어,7
1127,인생은 아름다워,음악도 너무 좋고 지루할 틈이 없어요 한 번 더 보고싶어요 ㅠㅠ,10
1128,아메리칸 뷰티,사진은 영원히 남지만 순간은 영원하지 못한다,9
1129,블랙 아담,쥬만지 넥스트레벨 이후로 나에게 숙면의 기쁨을 안겨준 작품,1
1130,20세기 소녀,20세기의 추억에 젖을 수 있어서 좋았고 남녀 배우 비주얼에 제대로 눈호강 하네요.변우석 배우 입덕 영화임 ㅎ ,10
1131,블랙 아담,좀 지루하던디여 ㅠㅠ 나가고싶었는데 참았으요,6
1132,리멤버,현쟁시국에 아주 적절한 영화였어요 ,10
1133,제8일의 밤,영화를 모르는 사람들이  많구나  재미있게 잘 봤습니다 ,10
1134,냉정과 열정 사이,냉정과 열정은 서로 극도로 멀게만 느껴진다. 그렇지만 이 둘은 섞이면 평온과 같다.,7
1135,냉정과 열정 사이,냉정과 열정은 서로 극도로 멀게만 느껴진다. 그렇지만 이 둘은 섞이면 평온과 같다.,7
